Dataset,Series ID,Partition,Time,Value
Kaggle BTC/USD Hourly,series_0,train,2021-03-12 17:00:00,56384.29
Kaggle BTC/USD Hourly,series_0,train,2021-03-12 18:00:00,55699.05
Kaggle BTC/USD Hourly,series_0,train,2021-03-12 19:00:00,56209.62
Kaggle BTC/USD Hourly,series_0,train,2021-03-12 20:00:00,57000.1
Kaggle BTC/USD Hourly,series_0,train,2021-03-12 21:00:00,57376.01
Kaggle BTC/USD Hourly,series_0,train,2021-03-12 22:00:00,57140.0
Kaggle BTC/USD Hourly,series_0,train,2021-03-12 23:00:00,57363.41
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 00:00:00,56938.34
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 01:00:00,56727.7
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 02:00:00,56967.25
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 03:00:00,57187.33
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 04:00:00,57271.04
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 05:00:00,56696.95
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 06:00:00,56404.37
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 07:00:00,56484.05
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 08:00:00,56698.9
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 09:00:00,56792.62
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 10:00:00,56734.15
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 11:00:00,56906.35
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 12:00:00,57357.71
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 13:00:00,57390.22
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 14:00:00,57573.96
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 15:00:00,59377.17
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 16:00:00,59843.59
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 17:00:00,59875.15
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 18:00:00,59934.55
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 19:00:00,59758.07
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 20:00:00,59662.79
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 21:00:00,59860.56
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 22:00:00,60338.94
Kaggle BTC/USD Hourly,series_0,train,2021-03-13 23:00:00,60295.01
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 00:00:00,60790.56
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 01:00:00,61601.93
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 02:00:00,61091.94
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 03:00:00,61055.55
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 04:00:00,61165.19
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 05:00:00,61268.43
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 06:00:00,61079.39
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 07:00:00,61053.66
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 08:00:00,61194.24
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 09:00:00,61037.86
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 10:00:00,60943.95
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 11:00:00,60462.33
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 12:00:00,60752.96
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 13:00:00,60923.45
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 14:00:00,60237.36
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 15:00:00,60319.67
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 16:00:00,60475.8
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 17:00:00,59992.3
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 18:00:00,60000.33
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 19:00:00,59680.03
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 20:00:00,59528.53
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 21:00:00,59696.59
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 22:00:00,60161.55
Kaggle BTC/USD Hourly,series_0,train,2021-03-14 23:00:00,59914.15
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 00:00:00,60269.79
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 01:00:00,60077.32
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 02:00:00,60233.68
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 03:00:00,59016.39
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 04:00:00,59490.73
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 05:00:00,60048.47
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 06:00:00,60034.58
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 07:00:00,60354.53
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 08:00:00,59777.56
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 09:00:00,58999.73
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 10:00:00,58738.16
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 11:00:00,57809.35
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 12:00:00,57734.43
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 13:00:00,55867.56
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 14:00:00,56378.54
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 15:00:00,56171.28
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 16:00:00,56476.54
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 17:00:00,56919.53
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 18:00:00,56171.63
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 19:00:00,56220.73
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 20:00:00,56307.74
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 21:00:00,56053.32
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 22:00:00,56165.96
Kaggle BTC/USD Hourly,series_0,train,2021-03-15 23:00:00,56631.96
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 00:00:00,56421.11
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 01:00:00,56757.9
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 02:00:00,56147.09
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 03:00:00,55644.37
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 04:00:00,54065.71
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 05:00:00,54496.67
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 06:00:00,54588.75
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 07:00:00,54203.57
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 08:00:00,54396.14
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 09:00:00,54033.05
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 10:00:00,55035.91
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 11:00:00,55167.6
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 12:00:00,55931.43
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 13:00:00,55897.86
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 14:00:00,55802.02
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 15:00:00,55387.43
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 16:00:00,55101.61
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 17:00:00,55270.19
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 18:00:00,55650.46
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 19:00:00,55863.6
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 20:00:00,55680.27
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 21:00:00,55251.63
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 22:00:00,55346.42
Kaggle BTC/USD Hourly,series_0,train,2021-03-16 23:00:00,55771.8
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 00:00:00,56401.9
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 01:00:00,56500.35
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 02:00:00,56267.81
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 03:00:00,56908.34
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 04:00:00,56553.54
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 05:00:00,56290.92
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 06:00:00,55806.51
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 07:00:00,55486.61
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 08:00:00,55586.56
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 09:00:00,56003.39
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 10:00:00,56350.94
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 11:00:00,55844.11
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 12:00:00,55791.13
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 13:00:00,54789.53
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 14:00:00,55066.65
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 15:00:00,54841.8
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 16:00:00,55183.38
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 17:00:00,55151.77
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 18:00:00,54579.12
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 19:00:00,54981.06
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 20:00:00,55294.66
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 21:00:00,55580.89
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 22:00:00,57635.96
Kaggle BTC/USD Hourly,series_0,train,2021-03-17 23:00:00,57909.51
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 00:00:00,57749.78
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 01:00:00,58473.43
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 02:00:00,58300.23
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 03:00:00,58901.8
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 04:00:00,58928.67
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 05:00:00,59044.54
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 06:00:00,58997.12
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 07:00:00,58695.97
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 08:00:00,58830.71
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 09:00:00,59000.14
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 10:00:00,58922.33
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 11:00:00,58355.19
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 12:00:00,57999.43
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 13:00:00,58423.49
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 14:00:00,58532.56
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 15:00:00,58161.39
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 16:00:00,58100.0
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 17:00:00,57829.85
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 18:00:00,57864.38
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 19:00:00,59515.54
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 20:00:00,59020.43
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 21:00:00,59218.33
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 22:00:00,58207.99
Kaggle BTC/USD Hourly,series_0,train,2021-03-18 23:00:00,57269.83
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 00:00:00,57478.23
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 01:00:00,57919.94
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 02:00:00,57635.0
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 03:00:00,57648.05
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 04:00:00,56883.49
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 05:00:00,57438.53
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 06:00:00,57363.85
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 07:00:00,57800.57
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 08:00:00,57887.22
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 09:00:00,58350.0
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 10:00:00,58122.94
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 11:00:00,57801.53
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 12:00:00,58307.31
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 13:00:00,58286.55
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 14:00:00,58611.72
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 15:00:00,58842.96
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 16:00:00,58851.22
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 17:00:00,58254.78
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 18:00:00,58706.67
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 19:00:00,59000.86
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 20:00:00,58892.61
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 21:00:00,58915.83
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 22:00:00,58827.33
Kaggle BTC/USD Hourly,series_0,train,2021-03-19 23:00:00,58884.88
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 00:00:00,58389.71
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 01:00:00,58681.0
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 02:00:00,58520.64
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 03:00:00,58072.0
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 04:00:00,58666.39
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 05:00:00,58755.85
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 06:00:00,58577.0
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 07:00:00,58408.68
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 08:00:00,58238.59
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 09:00:00,58128.81
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 10:00:00,58356.99
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 11:00:00,58452.43
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 12:00:00,58707.6
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 13:00:00,58782.37
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 14:00:00,58698.31
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 15:00:00,59237.68
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 16:00:00,59186.87
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 17:00:00,59058.99
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 18:00:00,59367.03
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 19:00:00,59247.08
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 20:00:00,59048.96
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 21:00:00,59169.15
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 22:00:00,59160.09
Kaggle BTC/USD Hourly,series_0,train,2021-03-20 23:00:00,59264.78
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 00:00:00,58550.17
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 01:00:00,58753.0
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 02:00:00,58521.0
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 03:00:00,58138.39
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 04:00:00,58378.28
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 05:00:00,58221.95
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 06:00:00,57647.76
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 07:00:00,57817.77
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 08:00:00,56898.19
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 09:00:00,57172.65
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 10:00:00,57089.69
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 11:00:00,57059.89
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 12:00:00,57201.7
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 13:00:00,55987.05
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 14:00:00,56181.04
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 15:00:00,56266.91
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 16:00:00,56201.21
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 17:00:00,57036.93
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 18:00:00,57226.7
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 19:00:00,57238.39
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 20:00:00,57255.31
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 21:00:00,57297.08
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 22:00:00,57425.55
Kaggle BTC/USD Hourly,series_0,train,2021-03-21 23:00:00,57583.82
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 00:00:00,57819.01
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 01:00:00,58143.87
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 02:00:00,57604.01
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 03:00:00,57381.79
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 04:00:00,56585.27
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 05:00:00,56611.91
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 06:00:00,56988.52
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 07:00:00,57584.31
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 08:00:00,57606.61
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 09:00:00,57600.0
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 10:00:00,57677.5
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 11:00:00,57585.38
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 12:00:00,57213.17
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 13:00:00,57387.73
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 14:00:00,57942.06
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 15:00:00,57720.67
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 16:00:00,57266.22
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 17:00:00,56999.86
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 18:00:00,57014.48
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 19:00:00,57066.1
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 20:00:00,56781.35
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 21:00:00,57098.26
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 22:00:00,56492.17
Kaggle BTC/USD Hourly,series_0,train,2021-03-22 23:00:00,55593.39
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 00:00:00,54557.44
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 01:00:00,54560.22
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 02:00:00,54623.8
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 03:00:00,54070.92
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 04:00:00,54724.37
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 05:00:00,55143.35
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 06:00:00,54562.22
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 07:00:00,54678.61
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 08:00:00,54427.59
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 09:00:00,53517.1
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 10:00:00,53300.0
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 11:00:00,54178.74
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 12:00:00,54345.62
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 13:00:00,54600.0
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 14:00:00,54673.45
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 15:00:00,54251.28
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 16:00:00,55108.36
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 17:00:00,55276.83
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 18:00:00,55168.9
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 19:00:00,55177.36
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 20:00:00,55552.81
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 21:00:00,55732.03
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 22:00:00,55370.21
Kaggle BTC/USD Hourly,series_0,train,2021-03-23 23:00:00,55009.03
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 00:00:00,54453.83
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 01:00:00,54667.74
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 02:00:00,54390.52
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 03:00:00,54361.57
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 04:00:00,53694.87
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 05:00:00,54467.05
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 06:00:00,54422.23
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 07:00:00,54351.78
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 08:00:00,54097.53
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 09:00:00,54152.0
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 10:00:00,54665.89
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 11:00:00,55500.0
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 12:00:00,56311.99
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 13:00:00,56404.49
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 14:00:00,56400.0
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 15:00:00,56598.78
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 16:00:00,56949.59
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 17:00:00,56785.26
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 18:00:00,56512.22
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 19:00:00,56263.04
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 20:00:00,55730.63
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 21:00:00,56137.72
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 22:00:00,55292.66
Kaggle BTC/USD Hourly,series_0,train,2021-03-24 23:00:00,54703.59
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 00:00:00,54050.26
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 01:00:00,53693.8
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 02:00:00,52513.93
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 03:00:00,52287.52
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 04:00:00,52615.7
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 05:00:00,51815.06
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 06:00:00,52250.06
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 07:00:00,52113.17
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 08:00:00,52269.47
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 09:00:00,52713.98
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 10:00:00,52977.83
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 11:00:00,52235.6
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 12:00:00,52612.92
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 13:00:00,52935.23
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 14:00:00,52995.78
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 15:00:00,52135.27
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 16:00:00,51083.17
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 17:00:00,51656.62
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 18:00:00,51280.28
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 19:00:00,50950.0
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 20:00:00,51322.51
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 21:00:00,51646.57
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 22:00:00,52238.44
Kaggle BTC/USD Hourly,series_0,train,2021-03-25 23:00:00,52184.05
Kaggle BTC/USD Hourly,series_0,train,2021-03-26 00:00:00,52000.0
Kaggle BTC/USD Hourly,series_0,train,2021-03-26 01:00:00,52444.34
Kaggle BTC/USD Hourly,series_0,train,2021-03-26 02:00:00,51755.85
Kaggle BTC/USD Hourly,series_0,train,2021-03-26 03:00:00,51326.11
Kaggle BTC/USD Hourly,series_0,train,2021-03-26 04:00:00,52113.47
Kaggle BTC/USD Hourly,series_0,train,2021-03-26 05:00:00,52283.01
Kaggle BTC/USD Hourly,series_0,train,2021-03-26 06:00:00,51697.01
Kaggle BTC/USD Hourly,series_0,train,2021-03-26 07:00:00,52443.44
Kaggle BTC/USD Hourly,series_0,train,2021-03-26 08:00:00,52698.08
Kaggle BTC/USD Hourly,series_0,train,2021-03-26 09:00:00,52850.72
Kaggle BTC/USD Hourly,series_0,train,2021-03-26 10:00:00,52616.21
Kaggle BTC/USD Hourly,series_0,train,2021-03-26 11:00:00,53650.42
Kaggle BTC/USD Hourly,series_0,train,2021-03-26 12:00:00,53400.0
Kaggle BTC/USD Hourly,series_0,train,2021-03-26 13:00:00,53341.69
Kaggle BTC/USD Hourly,series_0,train,2021-03-26 14:00:00,53416.61
Kaggle BTC/USD Hourly,series_0,train,2021-03-26 15:00:00,52687.56
